Restaurant Name,Negative Sentiment,Positive Sentiment
Muskan's Kitchen,2,0
Muslim Bangla Restaurant,1,0
Muslim Biryani,1,0
Muslim Biryani - Shantinagar,1,0
Muslim Biryani House,1,0
Muslim Biryani House-3,1,0
Muslim Hotel and Restaurant,1,0
Muslim Kebab & Restaurant - Bijoy Nagar,1,0
Muslim Kebab & Restaurant Ltd - Fakirapool,1,0
Muslim Sweetmeat & Doi Ghar,1,0
Muslim Sweets & Bakery,1,0
Muslim Sweets & Bakery - Jigatola,1,0
Muslim Sweets & Bakery - Pabna Goli,1,0
Muslim Sweets & Bakery-Pallabi,1,0
Muslim Sweets & Doi Ghor,1,0
Muslim Sweets - Shantibagh,1,0
Muslim Sweets And Abhijato Tasty Shop,1,0
Muslim Sweets and Bakery,2,0
Muslim Sweets and Bakery - Ahmed Nagar,1,0
Muslim Sweets and Bakery - Barek Mollar Mor,1,0
Muslim Variety Kabab & Soup,1,0
Muslima Doi Ghor,1,0
Mustafa's Kitchen,1,0
Mustakim Point,1,0
Mustofaâ€™s Kitchen,1,0
Mutton station,1,0
Muzahid Biryani House,1,0
My Kitchen,2,0
My Kitchen by Ferdous Shanta,1,0
Myanmar Restora & Biryani House,1,0
Mymona's Kitchen,1,0
Mymuna's Kitchen,1,0
N F C 2.O,1,0
N Haque Chap Shamla,1,0
N'oven Cake & Cookies,1,0
NABABI RESTAURANT,1,0
NC Spice COX,1,0
NEW RATATOUILLE,1,0
NFC Fast Food,1,0
NM Quick Eats,1,0
NOBABI CHEKA PORA,1,0
NORTH END Coffee Roasters - Dhanmondi,1,0
NOSH,1,3
NR Home Kitchen,1,0
NR's Cuisine,1,0
NS Food Corner,1,0
NS Kitchen,1,0
NTBD Restaurant - Pandago,1,0
NZ's Kitchen,1,0
Naashta,1,0
Nabab Bari Biryani House,1,0
Nabab Biryani,1,0
Nabab Biryani House - Feni,1,0
Nababi Biryani,1,0
Nababi Restaurant,1,0
Nabanno Restora,2,0
Nabiha's Rosoighor,1,0
Nabihah Restaurant & Cafe By Ascott The Residence,1,0
Nabil Homemade Food,1,0
Nabila Khabar Ghor,1,0
Nabila's Home Made Foods,1,0
Nabila's Kitchen,1,0
Nabila's La Cucina,1,0
Nabilaâ€™s Fusion Hut,1,0
Nadia Chotpoti & Fuchka House,1,0
Nadia Kebab House,1,0
Nadia Restaurant,1,0
Nadia's Kitchen,2,0
Nadiaâ€™s Kitchen,1,0
Nadim Biryani House & Restaurant,1,0
Nadira Home Kitchen,1,0
Nadira's Kitchen,2,0
Nadvi's Kitchen,1,0
Nafisa Food Care,1,0
Nafisa Kabab Factory - (Mugda),1,0
Nafisa's Kitchen,1,0
Nagar Cafe,1,0
Nagasaki Japanese Restaurant,1,0
Nahar Chinese Restaurant,1,0
Nahar Chowdury Bangla Restaurant,1,0
Nahar Nur's Kitchen,1,0
Nahar Pizza Makers,1,0
Nahar Restaurant,1,0
Nahar Restaurant & Pitha Ghor,1,0
Nahar's Kitchen,5,0
Nahid  Home Kitchen,1,0
Nahid Kitchen,1,0
Nahid's Kitchen,2,0
Nahin Food,1,0
Nahu's Home Made Pizza,1,0
Nailat's Heaven-2,1,0
Naima Kitchen,1,0
Najmun Kitchen,1,0
Naju's Kitchen,1,0
Nakshi Catering - Agargaon,1,0
Nameera's Kitchen - 60 Feet,1,0
Nameless Restaurant,1,0
Namin Kitchen,1,0
Nana Biryani & Khichuri - Takerhati,1,0
Nana Street Food Corner,1,0
Nana's Lounge,1,0
Nanking Bazar Food Corner,1,0
Nanking Chinese Restaurant,1,0
Nanna Biriyani House,1,0
Nanna Biriyani House - Faridpur,1,0
Nanna Biryani,1,0
Nanna Biryani & Tangail Chaap House,1,0
Nanna Biryani - Badda Ghudharaghat,1,0
Nanna Biryani - Shahjahanpur,1,0
Nanna Biryani House,4,0
Nanna Biryani House - 1,1,0
Nanna Biryani House - Chawkbazar,1,0
Nanna Biryani House - Rampura,1,0
Nanna Biryani House- Boropool,1,0
Nanna Biryani House- Dewanhat,1,0
Nanna Biryani House- Eidgah,1,0
Nanna Biryani House- Kadamtala,1,0
Nanna Biryani-Mirpur 1,1,0
Nannu Biryani,1,0
Nano Fries,1,0
Nano Kitchen,1,0
Nanu's Food Factory,1,0
Naogaon Biryani House & Doi Fuchka,1,0
Narail & Jessore Fuchka,1,0
Narail Food-Mirpur,1,0
Narail Fuchka House,1,0
Narayon  Biryani House,1,0
Nargis Home Kitchen,1,0
Narrow's Kitchen,1,0
Naru Muri Home Kitchen,1,0
Nasema's Kitchen,1,0
Nasima's Kitchen,25,4
Nasimar Rannaghor,1,0
Nasrin Hotel & Restaurant,1,0
Nasrin Kitchen,1,0
Nasta - Pani,1,0
Nasta House,1,0
Nasta House - Moylapota,1,0
Natasha's Kitchen,1,0
Natural Foods & Drinks,1,0
Navana Departmental Store & Canteen,1,0
Naveedâ€™s Comedy Club and Cafe,1,0
Nawab Biriyani House,1,0
Nawab Biryani House - 1,1,0
Nawab Biryani House - 2,1,0
Nawab Biryani House- Old Bus Stand,1,0
Nawab Chatga,1,0
Nawab Kacchi Ghor,1,0
Nawab Kitchen & Restaurant,1,0
Nawab's Dine & Party Center,1,0
Nawab's Kitchen,1,0
Nawab's Kitchen - Rajshahi,1,0
Nawab- E- Kachchi & Fast Food,1,0
Nawabi Khaanapeena,1,0
Nawabiana,1,0
Nawaf Kitchen,1,0
Nawaz E Biryani - Joydebpur,1,0
Nawme's Kitchen,1,0
Nawra's Mom Kitchen,1,0
Nayan Biryani House - Gudaraghat,1,0
Nayan Mamar Chotpoti & Fuchka,1,0
Nayem Chotpoti Ghor,1,0
Nayori,1,0
Nayra's Kitchen,1,0
Naz Kitchen,1,0
Naz Kitchen - Dhanmondi,1,0
Naz's Burger,1,0
Naz's Kitchen,1,0
Nazia's Kitchen,1,0
Nazibahâ€™s Kitchen,1,0
Nazim Chotpoti House,1,0
Nazira Home Kitchen,1,0
Nazma's Dine,1,0
Nazma's Kitchen,3,0
Naznin's Kitchen,1,0
Nazrul Bhaat Ghor,1,0
Nazu's Kitchen,2,0
Neaze's Dalliance,1,0
Needs House of Kebab,1,0
Neela Sweets,1,0
Neha's Food Gallery,1,0
Nehan's Home Kitchen,1,0
Neighbour's Kitchen,1,0
Neil and Friends Cafe,1,0
Nelofa's Quality Food,1,0
Nepali Food House & Momo Center,1,0
Neptune,1,0
Nerdy Bean Coffee Haus,1,0
New  Ghosh Dairy,1,0
New  Hazi Biryani House-Chowrangi,1,0
New AFC Fastfood & Bakery,1,0
New Agrabad Cooling Corner,1,0
New Akhi Food Corner - Moylapota,1,0
New Al Khairia Cafe & Restaurant,1,0
New Al Modina Khabar Hotel,1,0
New Alauddin Sweets & Restaurant-Barisal,1,0
New Allah'r Dan Biryani House,1,0
New Allahar Dan Biryani House,1,0
New Allahr Dan Biryani House,1,0
New American Subway,1,0
New Amici Burger & Cafe,1,0
New Anik Bikrampur Dairy Farm & Chana Matha Ghor - Posta Chowrasta,1,0
New Azmiri Grill & B.B.Q- Moylapota,1,0
New Azmiri Grill & B.B.Q- Moylapota 2,1,0
New Basundhara Hotel & Restaurant,1,0
New Bhai Bhai Biryani House,1,0
New Biriyani House - Khulna,1,0
New Bismillah Hotel & Biryani House,1,0
New Bismillah Hotel & Restaurant - Link Road,1,0
New Bismillah Kabab,1,0
New Bismillah Mini Chinese,1,0
New Bismillah Restaurant & Biryani House,1,0
New Boithek Khana,1,0
New Brahmanbaria Food's Corner,1,0
New Burger Khor,1,0
New Burger King,1,0
New Burger Point,1,0
New CP Five Star - Baily Road,1,0
New Cafe An-Nur Restora,1,0
New Cafe Panshi Hotel & Restaurant,1,0
New Cathay,1,0
New Chabazi,1,0
New Chang Pai Mini Chinese,1,0
New Cheers Restaurant,1,0
New Chill Out- Senpara,1,0
New Chun-Ji Chinese And Thai Restaurant - Shantinagar,1,0
New City Restaurant,1,0
New Comilla Restaurant,1,0
New Cricket Ground Cafe - Gulshan 1,1,0
New Crispicy,1,0
New D. Alam Hotel & Restaurant,1,0
New Daruchini Restaurant,1,0
New Dawat Restaurant,1,0
New Delhi Darber,1,0
New Delicious Burger House,1,0
New Dhaka Biryani House,2,0
New Dhaka Fast Food,1,0
New Dhaka Hotel And Restora,1,0
New Dhaka Puri House Hotel And Restaurant,1,0
New Dhanmondi Restora,1,0
New Dhanshiri Hotel & Restaurant,1,0
New Dhanshiri Restaurant - Uttara,1,0
New Dhansiri Biryani House,1,0
New Dhansiri Restaurant,1,0
New Diamond Restora & Sweets,1,0
New Dynesty,1,0
New Eden Chinese Restaurant,1,0
New Esti Kutum,1,0
New Fast Food,1,0
New Flames,1,0
New Food Museum,1,0
New Food Village - Feni,1,0
New Food Village Restaurant & Party Center,1,0
New Friends Garden Chinese and Thai,1,0
New Gharoa Restaurant,1,0
New Ghorowa Biriyani House - Khulna,1,0
New Gobinda Sweets,1,0
New Grand Sultan Restaurant & Chinese,6,3
New Haji Biryani,1,0
New Haji Biryani & Restaurant - Bridge Mor,1,0
New Haji Sweets And Hotel,1,0
New Hamim Biryani House,1,0
New Hanif Biryani,1,0
New Hanif Biryani - Central Road,1,0
New Hazi Biriyani,1,0
New Hazi Biryani,2,0
New Hazi Biryani House - Kawtoli,1,0
New Hazi Biryani House - Shahjahanpur,1,0
New Hazi Nanna Biryani,1,0
New Holiday Inn Restaurant,1,0
New Hot Plate,1,0
New Hotel Al-Amin - Housing Bazar,1,0
New Hotel And Restaurant,1,0
New Hotel Wazedia,1,0
New Indian Dosa Express - Uttara,1,0
New Insaf Food,1,0
New Insaf Food 2,1,0
New Islamia Hotel & Restaurant - EPZ,1,0
New Jahangir Hotel,1,0
New Jhawbon Restaurant,1,0
New Jholok Hotel,1,0
New Jonaki Kabab & Biryani House - 1,1,0
New Jonaki Kabab & Biryani House - Colonel Hut,1,0
New Kalmilata  Food & Chinese Restaura,1,0
New Kashful Restaurant,1,0
New Kashmiri Biryani House,1,0
New Khabar Mela Restora & Biryani House,1,0
New Khadok (Nasiraabad),1,0
New Kolapata Restaurant,1,0
New Kolapata Thai and Chinese Restaurant,1,0
New Korai Goshto Restaurant-Barisal,1,0
New LONGKA Restaurant,1,0
New Life Kitchen,1,0
New Light Bakery,1,0
New MR. BAKER'S Bakery & Pastry Shop,1,0
New Macdonal Fuchka House,1,0
New Malanchow - Chawk Bazar,1,0
New Malanchow Fastfood,1,0
New Maloncho Restora - Kalabagan,6,7
New Mama Kacchi Bhai,1,0
New Meat Balls Fast Food,1,0
New Melbourne Thai and Chinese Restaurant,1,0
New Molla Hotel - Thana Road,1,0
New Nanna Biriyani House,1,0
New Nanna Biryani - Jatrabari,1,0
New Nanna Biryani House - Al Baraka,1,0
New Nanna Biryani House - Mohakhali,1,0
New Nanna Biryani House.Mozumpur,1,0
New Nobab Biryani House,1,0
New Nur Hotel & Restaurant- M M Ali Road,1,0
New Orient Kacchi & Kebab,1,0
New Orient Restaurant,1,0
New Pach Bhai Hotel,1,0
New Popular Hotel and Restaurant,1,0
New Radhuni Restaurant,1,0
New Raj Bilash Biryani House,1,0
New Rajdhani Delight,1,0
New Raju Restaurant And Biriyani House,1,0
New Rose Garden Chinese Restaurant & Party Center,1,0
New Royal Restaurant,1,0
New Ruti Ghosh,1,0
New Sagor Mojadar Chotpoti & Fuchka House - Boro Math,1,0
New Shad Biriyani House - Mohakhali,1,0
New Shader Mela Restora,1,0
New Shah Madar Sweets,1,0
New Shalbon Food & Restaurant,1,0
New Shawarma House,1,0
New Shawarma House & Biryani Bazaar,1,0
New Shitol Chaya Restaurant,1,0
New Siraji Restaurant,1,0
New Somtam Thai & Chinese Restaurant,1,0
New Spice Garden,1,0
New Star Chinese Restaurant - Faridpur,1,0
New Star Kabab Hotel and Restaurant,1,0
New Star Kabab House - West Rampura,1,0
New Star Restaurant,1,0
New Sultan's Dine,1,0
New Sundarban Hotel And Restaurant,1,0
New Super Chef,1,0
New Tehari Ghar - East Rampura,1,0
New Tehari Ghor,1,0
New Test Food,1,0
New Toiyobia Hotel & Restaurant,1,0
New Town Flavors,1,0
New Treat Cafe,1,0
New Tripti Hotel,1,0
New Tripti Hotel-2,1,0
New Vai Vai Biriyani House,1,0
New Varsity Restaurant,1,0
New Village Restaurant - Barisal,1,0
New Vojon Restora (Pouroshova),1,0
New Wake Up Food & Juice Corner,1,0
New Western Pizza Square,1,0
New Yeasin Biryani House,1,0
New York Pizza's,1,0
New Zafran Restaurant,1,0
NewYork Cafe,1,0
Nibedita Cafe,1,0
Nice Food & Coffee House,1,0
Nice Kitchen,1,0
Nick Pizza,1,0
Nicosia Cafe,1,0
Nigar's Kitchen- Old Town,1,0
Night Oven,1,0
Nightingale Mini Chinese,1,0
Niha Home Kitchen,1,0
Nihal Homemade Food,1,0
Nihan Cookies,1,0
Nihari Baba- Badda,1,0
Niharika Hotel & Restaurant,1,0
Niharika's Kitchen,1,0
Nijhu's Kitchen,1,0
Nijhum Chotpoti & Fuchka,1,0
Nijhum Kitchen,1,0
Nikita's Kitchen,1,0
Nil Achol Home Kitchen,1,0
Nila Kitchen,1,0
Nila's Kitchen,1,0
Nillima's Kitchen,1,0
Niloy Mom's Kitchen,1,0
Nilufa Kitchen & Achar,1,0
Nimontron,1,0
Nimontron Cafe,1,0
Nimontron Hotel & Restaurant,1,0
Ninet9 Restora,1,0
Ninety Off Cafe,1,0
Nini's Kitchen,1,0
Ninja Restaurant,1,0
Nipa Cooking Corner,1,0
Nipa Kitchen,1,0
Nipa's Kitchen,2,0
Nipu's Kitchen - Khilgaon,1,0
Nipun Biryani House - pandago,1,0
Nirab's Kitchen,1,0
Niribili Fast Food,1,0
Niribili Hotel & Restaurant,1,0
Nirjash Juice Bar,1,0
Nirjhor Kacchi Station,1,0
Nirjhor Restora & Kebab,1,0
Nirjona's Kitchen,1,0
Nirob Home Made,1,0
Nirob Hotel,1,0
Nirob Kitchen,1,0
Nirob Restora,1,0
Nirvana Inn,1,0
Nirvana Kitchen,1,0
Nirvana Lounge,1,0
Nirzhor Cafe And Convention Hall,1,0
Nisha's Cooking House,1,0
Nishat Food Fantasy,1,0
Nishat Food's,1,0
Nishat Home Kitchen,1,0
Nishat's Live Kitchen (Hazaribagh),1,0
Nishchinto Food Corner,1,0
Nishu Yummy Foods,1,0
Nisu's Food,1,0
Nix Kitchen,1,0
Noakhali Chotpoti & Fuchka House,1,0
Noakhali College Cafeteria,1,0
Nobab Bari Biryani House & Restaurant,1,0
Nobab Biryani,1,0
Nobab Biryani House,2,0
Nobab Biryani House - Jatrabari,1,0
Nobab Chinese Restaurant,1,0
Nobab Hotel Restaurant & Biryani House,1,0
Nobab Restora,1,0
Nobabi Kacchi - Mirpur,1,0
Nobabi Kebab,1,0
Nobabi Roshuighor,1,0
Nobabi Spicy Foods,1,0
Nobabi Vhoj Restaurant,1,0
Nobabi Voj Restaurant & Catering Service,1,0
Nobabi's Kitchen,1,0
Nobabiyana Restora & Biryani House,1,0
Nobanno Pitha Ghor,1,0
Nobanno Restaurant,1,0
Nobanno Restora,1,0
Nobin Chotpoti House,1,0
Nodi's Kitchen,1,0
Noel Park,1,0
Nogor Bangla Restora,1,0
Nokkhtro Cafe Cuisine,1,0
Nokshi Bangla Foods,1,0
Nokshi Home Kitchen,1,0
Nokshi Pitha,1,0
Nomini Food & Juice Bar - Banglamotor,1,0
Nondini Hotel - Mymensingh,1,0
Noni's Kitchen,1,0
Noodles & Rice,1,0
Noor Alam Kitchen,1,0
Noor Biryani - Basila Road,1,0
Noor Biryani - Katasur,1,0
Noor Biryani House - Krishi Market,1,0
Noor Biryani House - Mohammadpur,1,0
Noor Cafe and Restaurant,1,0
Noor Dine,1,0
Noor Home Kitchen,1,0
Noor Kacchi House-7 Rasta,1,0
Noor Kitchen House,1,0
Noor's Kitchen,2,0
Noorahâ€™s,1,0
Nopur Home Kitchen,1,0
Nori,1,0
Norsunda Fast Food & Coffee House,1,0
North Burg,1,0
North Burg-Sagorpara,1,0
Northern Canteen,1,0
Nostalgia Cafe,1,0
Nowbab Biryani House-3,1,0
Nowreen's Kitchen,1,0
Nowshinâ€™s Recipe,1,0
Noya Cafe,1,0
Noya Food Burger & Chotpoti,1,0
Noya Taste - Ishwardi,1,0
Noyabari 16/2,1,0
Noyon Bhorta Ghor,1,0
Noyon Biryani House,1,0
Noyon Tara,1,0
Nuhas Kitchen,1,0
Nujhat's Kitchen - Uttara,1,0
Number 1 Biryani,1,0
Numera's Kitchen,1,0
Nupur Kitchen,1,0
Nupur's Kitchen,1,0
Nupur's Kitchen & Frozen Food,1,0
Nupur's Pitha Ghor,1,0
Nur Biryani House,1,0
Nur Habib Restaurant,1,0
Nur Hotel and Restaurant,1,0
Nur Kitchen,1,0
Nur's Kitchen,1,0
Nurani Cold Drinks,1,0
Nurani Food Court,1,0
Nurani Hotel-Chowmuhani,1,0
Nuree Kitchen,1,0
Nurjahan Bakery & Fast Food,1,0
Nurjahan Food Corner,1,0
Nurjahan Heshel & Restora,1,0
Nurjahan Kacchi Darbar,1,0
Nurjahan Kitchen,1,0
Nurjahan's Kitchen,14,15
Nuru Hotel,1,0
Nuru Hotel & Restaurant,1,0
Nurul Huda's Dine,1,0
Nurâ€™s Cake & Pastry,1,0
Nuskha E Shahjahani,1,0
Nusrat Biryani House,1,0
Nusrat Burger & Fast Food,1,0
Nusrat Homemade Kitchen,1,0
Nusrat Hungry Guest,1,0
Nusrat Kitchen,1,0
Nusrat Kitchen - Barisal,1,0
Nusrat's Desserts,1,0
Nusrat's Kitchen,2,0
Nutri-Fill Home Made Products,1,0
Nutrition Zone,1,0
O' Pizza,1,0
O' Play,1,0
OFC,1,0
OFF BEAT - Food Fusion,1,0
OK Fuchka,1,0
OKKO,1,0
OMG,1,0
OMG  Foods- Dhanmondi,1,0
OMG Foods - Gulshan,1,0
OMG Foods- Uttara,1,0
ORANGE KITCHEN - Mohakhali,1,0
ORIX,1,0
OTB Burger & Coffee Shop,1,0
OVEN CAVE 2,1,0
Oasis - Dhanmondi,1,0
Oasis - Ring Road,8,4
Oasis Bakery and Pastry Shop,1,0
Oasis Cafe & Juice Bar,1,0
Oasis Cafe & Restaurant,1,0
Oasis Live Kitchen & Restaurant  - Faridpur,1,0
Obborthona,1,0
Oboshor,1,0
Ocaso Skyscape,1,0
Ocean Paradise Hotel & Resort,1,0
Oceania Sea Food & Kebab,1,0
Oditri Kitchen,1,0
Off Beat Home Kitchen,1,0
Off Traffic,1,0
Ogni's Kitchen,1,0
Oh Dinajpur,1,0
Oh My Chef,1,0
Oh My Rolls (Picnic),24,8
Oh Saaho Food Factory,1,0
Ohona Restora,1,0
Oiii Babu Khaiso?,1,0
Oishir Ranna Ghor,1,0
Oithiyer Shad Misti Ghar,1,0
Oitijjhyer Shad Pitha Ghor,1,0
Oitijjo,1,0
Oitijjoana,1,0
Ok Meal,1,0
Ok Restaurant & Hazi Biryani House,1,0
Oky Doky,1,0
Old Dhaka Kitchen,1,0
Old School Cafe,1,0
Old Terrace,1,0
Old Town,1,0
Old Town Express,1,0
Old Town Pizza,1,0
Oli's Food,1,0
Olive,1,0
Olive Food & Juice,1,0
Olive Homemade Foods,1,0
Olive Orthy's Kitchen,1,0
Olive Restora - Mirpur,1,0
Oliver's Lounge,1,0
Olivers Restaurant - Khilgaon,1,0
Olympia Foods - Kadamtali,1,0
Olympus,1,0
Ome's Kitchen,1,0
Omerta Restaurant,1,0
Ondrila Home Kitchen,1,0
One Bite Kitchen,1,0
One More Bite,1,0
One Star Hotel & Star Kabab,1,0
One Time Restaurant,1,0
Onim Homemade Foods,1,0
Onion & Garlic,1,0
Online Baburchi,1,0
Online Food Bus,1,0
Online Food Delivery- pandago,1,0
Only Biryani,1,0
Onno Purna Hotel & Restaurant,1,0
Onno Rokom Pizza,1,0
Onnopuron,1,0
Onnorokom,1,0
Onty's Home Kitchen,1,0
Ooh La La,1,0
Oozbook,1,0
Oppoâ€™s Heshel,1,0
Opurba's Catering,1,0
Orange & Half Cafe - Esquire Tower,1,0
Orange Cafe - Khilgaon,1,0
Orange Cafe - Wari,1,0
Orange O Juice Bar,1,0
Orchid Garden Thai & Chinese Restaurant,1,0
Order Cz It's Easy,1,0
Oree Khanaa,1,0
Oregano,1,0
Oreganoâ€™s Flavour,1,0
Oreo- Panda Go,1,0
Organic Juicy Feels,1,0
Organic Kitchen,1,0
Orient Food Products,1,0
Orient Restaurant  And Party Center,1,0
Oriental Biryani House,1,0
Oriental Food Garden & Restaurant,1,0
Oriental Hotel And Restaurant,1,0
Original Fast Food,1,0
Original Hazi Biryani,1,0
Original Sagar Sweets,1,0
Oriha's Home Kitchen,1,0
Orleans Cafe House,1,0
Ornate,1,0
Ornopurna Hotel and Restaurant,1,0
Orpita Gowranodi Mistanno Bhandar-Barisal,1,0
Orsenath Food Feast,1,0
Orthir Henshel,1,0
Oshisushis,1,0
Oshto Banjon,1,0
Oshto Banjon Restaurant - Katabon,1,0
Osthir Pizza,1,0
Otithi Restaurant,1,0
Our Food Story-Kafrul,1,0
Our Kitchen,1,0
Ours Food & Juice,1,0
Oven Pizza Sector 14,1,0
Oven Pizzeria,1,0
Oven Story,1,0
Ovenzza - Cox's Bazar,1,0
Ovi's Kitchen,1,0
Ovyology,1,0
Owais Food,1,0
P.Box Pizza & Subway,1,0
PAPIZZA,1,0
PESHWARAIN,1,0
PFG (Processed Food Gallery),1,0
PITZA,1,0
PIZZ & BURG,1,0
PIZZA CAFE - Pallabi,1,0
PIZZA IN LAW,1,0
PIZZA JOINT,1,0
PIZZAROLLA & 50 AVE,1,0
PLANET B,1,0
POPS,1,0
POPS (Natun Bazar),1,0
PP Food  Express,1,0
PPC- Pizza Pasta Chowmein,1,0
PQS  Home Food,1,0
Pabna Dostor Khana,1,0
Pabna Sweets,1,0
Pach Foron Restora,1,0
Pach Mishali Ranna,1,0
Pach Tara Hotel & Restaurant,1,0
Pachforon,1,0
Pachok,1,0
Pachtara Restaurant & Sweets,1,0
Pacific Beach Lounge Cafe,1,0
Padma Cafe & Juice Bar,1,0
Pagla Baburchi - Banani,1,0
Pagla Baburchi - Pandago,1,0
Pagla Momo,1,0
Pahalwan Sweets,1,0
Paharika Ranna Ghor,1,0
Paharika Shabnur's Kitchen,1,0
Pak Muslim Hotel,1,0
Paker Ghor,1,0
Pakghar Home Kitchen,1,0
Pakghor,1,0
Pakghor Fast Food,1,0
Pakghor Restaurant,1,0
Pakki Tehari,1,0
Pakshee Restaurant,1,0
Palki Restaurant,2,0
Palki Restaurant & Biryani House,1,0
Pallabi Hotel And Restaurant,1,0
Pallabi Kitchen,1,0
Pallabi Kitchen House,90,40
Pallabi Restora,1,0
Palli Food And Sweets DB Road Outlet,1,0
Palli Food And Sweets-Park Road Outlet,1,0
Palmerâ€™s Cafe â€“ Baily Road,1,0
Palongki Tehari and Biryani Express,1,0
Pan Bahar,1,0
Pan Pizza,1,0
Pan Tao,1,0
Panaderia,1,0
Panaderia - Dhanmondi,1,0
Panch Phoron,1,0
Panchforon,1,0
Pand'Oven,1,0
Panda Box - Chittagong,1,0
Panda Dumplings - Dhanmondi,1,0
Pandago Corporate - Gulshan,1,0
Pandago OB - Banani,1,0
Pandan Leaf Express,1,0
Pani Puri Dot Com,1,0
Panio,1,0
Panipuriwala,1,0
Pankha 91,1,0
Pankouri,1,0
Panna Ready Food,1,0
Panna's Burger Shop,1,0
Panna's Kitchen,1,0
Panshi Biryani House,1,0
Panshi Food Palace,1,0
Panshi Hotel & Restaurant,2,0
Panshi Inn,1,0
Panshi Restaurant,2,0
Panshi Restaurant -Sreemangal,1,0
Panshi Restora - Satkhira,1,0
Pansy - Tori Biryani House,1,0
Papa Chino's,1,0
Papa Chino's - Chittagong,1,0
Papa Food Home Kitchen,1,0
Papa Moose,1,0
Paparazzi's Canteen - Jatrabari,1,0
Papia Foods Corner - Mirpur,1,0
Papia's Kitchen- Banglar Ranna Banna,1,0
Papillon Rooftop Restaurant,1,0
Paprika Express,1,0
Paprika Restaurant,1,0
Parabat Restaurant,1,0
Paradise Delight,1,0
Paragon Momo - Mehedi Mart Bashundhara R/A,1,0
Paragon Momo - Menabazar Moghbazar,1,0
Paragon Momo - Shwapno Malibag Moor,1,0
Paragon Momo - Shwapno Savar Cantonment,1,0
Paragon Momo -New Eskaton Road',1,0
Parallax Restaurant,1,0
Parbon Home Made Food,1,0
Paris Bakery,1,0
Paris Burger & Juice Corner,1,0
Park,1,0
Park In Restaurant,1,0
Park View Fuchka House,1,0
Parkway Cafe,1,0
Party Pizza - Moghbazar,1,0
Party Pizza House,1,0
Pashtun,1,0
Pasta & Pasta - Bashundhara,1,0
Pasta Bari,1,0
Pasta Bhai,1,0
Pasta Cloud,1,0
Pasta Club - Banasree,1,0
Pasta Club - Cox's Bazar,1,0
Pasta Club Wari,1,0
Pasta Express (New Market),1,0
Pasta Express-Khulna (Royal Mor),1,0
Pasta Garage - 2,1,0
Pasta Hari,1,0
Pasta Haven,1,0
Pasta House,1,0
Pasta Hut,1,0
Pasta Huts,1,0
Pasta Kitchen,1,0
Pasta N Fries,1,0
Pasta Shawarma Drop,1,0
Pasta Square - Aftabnagar,1,0
Pasta Square - Dhanmondi,1,0
Pasta Square - Uttara,1,0
Pasta State,1,0
Pasta Valley,1,0
Pasta WIN,1,0
Pastamania - Uttara,1,0
Pastry Box Bakery,1,0
Pasty Home - pandago,1,0
Patty Boyz,7,1
Patuk Kitchen,1,0
Paturi,1,0
Paul Restaurant & Sweets,1,0
Payla Restora,1,0
Payra Food Bank,1,0
Pazzi Fox Pizza,1,0
Pazzo Pizza,1,0
Pearl Foods,1,0
Peking Garden,1,0
Penang Restaurant,1,0
Penara Bakery and Sweets - (10 Tala),1,0
Peng Helado - TFC Gazipur,1,0
Peng Helado - TFC Mymensingh,1,0
Perfe (Greek-Yogurts) - Shekhertek,1,0
Perfect Chef,1,0
Perfect Eat,1,0
Perfect Pasty,1,0
Peri Pasta,1,0
Perk N Smirk,1,0
Perlan,1,0
Persian,1,0
Persian Kabab & Chinese Fast Food,1,0
Peshwari Kacchi and Food Bar,1,0
Peswari Kacchi & Pizza Zone,1,0
Pet Emporium - Lalbagh - pandago,1,0
Pet Thashar Golpo - Jatrabari,1,0
Petuk,2,0
Petuk Bari Chinese,1,0
Petuk Bari Food Cart,1,0
Petuk Bari Restaurant,1,0
Petuk Khana,1,0
Petuk Raj Hotel & Restaurant,1,0
Petuk Restaurant - Pabna,1,0
Petuker Adda,2,0
Petuker Adda Cafe & Restaurant,1,0
Peyala Doi Ghor,1,0
Peyari Tehari,1,0
Pezzo Restaurant & Cafe,1,0
Pias Vaier Gorom Chotpoti & Fuchka,1,0
Piashi Restaurant - Tangail,1,0
Piashi Thai & Chinese Restaurant,1,0
Picante Sabroso,1,0
Pick N Go Eats,1,0
Pick Up - Pandago,1,0
Pickle Palace,1,0
Pictures Cafe & Fast Food House,1,0
Pie Chai,1,0
Piece Of Jar,1,0
Pimentos,2,0
Pinewood Cafe & Restaurant (Dhanmondi),1,0
Pingu's Kitchen,2,0
Pink Garlic,1,0
Pinky's Kitchen,1,0
Pipasu Restaurant,1,0
Pipilika Restaurant,1,0
Pipra Kitchen,1,0
Pita & Burger Cafe,1,0
Pita Pan - Dhanmondi,1,0
Pitha Ghor,4,0
Pitha Ghor & Shawarma House,1,0
Pitha House,1,0
Pithapuli Restaurant,1,0
Pitstop Restaurant,1,0
"Pitstop Restaurant, Sweets & Bakery",1,0
Pixza Pan,1,0
Piya's Kitchen,1,0
Piyal Fast Food,1,0
Piyang King Restaurant - Mirpur,1,0
Pizor Restaurant,1,0
PizzAmigos,1,0
Pizza & BBQ-West Kazipara,1,0
Pizza & Burger,2,0
Pizza & More,2,0
Pizza 365- Narsingdi,1,0
